match_title,open_date,tmdb_release_date,tmdb_genres,tmdb_poster_url,audience_count,target_log_audience,success_rank,success_rank_code,is_success_1000000,is_success_3000000,is_success_5000000,is_success_10000000,meta_tmdb_release_year,meta_tmdb_runtime,meta_tmdb_budget,meta_log_tmdb_budget,meta_open_year,meta_open_month,meta_open_quarter,meta_is_summer_peak,meta_is_winter_peak,meta_is_year_end,open_season,meta_season_spring,meta_season_summer,meta_season_fall,meta_season_winter,genre_SF,genre_가족,genre_공포,genre_다큐멘터리,genre_드라마,genre_로맨스,genre_모험,genre_미스터리,genre_범죄,genre_서부,genre_스릴러,genre_애니메이션,genre_액션,genre_역사,genre_음악,genre_전쟁,genre_코미디,genre_판타지,meta_genre_count,meta_director_count,meta_director_max_frequency,meta_director_mean_frequency,meta_cast_count,meta_cast_max_frequency,meta_cast_mean_frequency,meta_production_company_count,meta_production_company_max_frequency,meta_production_company_mean_frequency,meta_top_director_이준익,meta_top_director_민규동,meta_top_director_김용화,meta_top_director_류승완,meta_top_director_최동훈,meta_top_director_허진호,meta_top_director_유하,meta_top_director_곽경택,meta_top_director_김지운,meta_top_director_김지훈,meta_top_director_김홍선,meta_top_director_박찬욱,meta_top_director_박훈정,meta_top_director_우민호,meta_top_director_김성수,meta_top_director_김성훈,meta_top_director_김한민,meta_top_director_박진표,meta_top_director_봉준호,meta_top_director_양우석,meta_top_director_원신연,meta_top_director_윤제균,meta_top_director_이한,meta_top_director_정범식,meta_top_director_강우석,meta_top_director_김병우,meta_top_director_김태균,meta_top_director_나홍진,meta_top_director_박희곤,meta_top_director_연상호,meta_top_cast_황정민,meta_top_cast_오달수,meta_top_cast_마동석,meta_top_cast_정만식,meta_top_cast_이성민,meta_top_cast_유해진,meta_top_cast_조진웅,meta_top_cast_하정우,meta_top_cast_장영남,meta_top_cast_라미란,meta_top_cast_이경영,meta_top_cast_김의성,meta_top_cast_설경구,meta_top_cast_윤제문,meta_top_cast_이준혁,meta_top_cast_조우진,meta_top_cast_정우성,meta_top_cast_고창석,meta_top_cast_김민재,meta_top_cast_김윤석,meta_top_cast_류승룡,meta_top_cast_박성웅,meta_top_cast_송강호,meta_top_cast_유승목,meta_top_cast_강동원,meta_top_cast_김종수,meta_top_cast_송영창,meta_top_cast_주진모,meta_top_cast_배성우,meta_top_cast_성동일,meta_top_cast_곽도원,meta_top_cast_박정민,meta_top_cast_박희순,meta_top_cast_신정근,meta_top_cast_이병헌,meta_top_cast_이선균,meta_top_cast_김상호,meta_top_cast_정인기,meta_top_cast_김성균,meta_top_cast_김희원,meta_top_cast_이한위,meta_top_cast_이희준,meta_top_cast_정진영,meta_top_cast_조한철,meta_top_cast_권해효,meta_top_cast_김원해,meta_top_cast_김홍파,meta_top_cast_류준열,meta_top_cast_박해준,meta_top_cast_염혜란,title_length,title_length_no_space,title_word_count,title_has_digit,title_has_english,title_has_special_char,title_has_series_keyword,title_keyword_love,title_keyword_war,title_keyword_crime,title_keyword_horror,title_keyword_family,title_keyword_comedy,title_keyword_action,title_keyword_fantasy,title_keyword_youth,title_has_emotion_genre_keyword,poster_available,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
달콤한 인생,2005-04-01,2005-04-01,액션|드라마|범죄,https://image.tmdb.org/t/p/original/bo5882JREd8LjbziR8F0h7HuOLs.jpg,1271595,14.055783362370553,C,1,True,False,False,False,2005,120,0,0.0,2005,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,6,6.0,10,37,11.3,2,155,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1500,0.6666666666666666,0.2510078847408294,0.1427876204252243,0.2805661857128143,0.2408622056245803,0.2257236242294311,0.3043147623538971,0.018817014178482
천군,2005-07-15,2005-06-14,SF|액션|코미디,https://image.tmdb.org/t/p/original/6xg3EcdFRQYLZ301NRbgT0NRTP6.jpg,1232992,14.02495510492031,C,1,True,False,False,False,2005,106,8000000,15.894952224644102,2005,7,3,1,0,0,summer,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,1.0,10,37,10.4,2,78,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,800,1200,0.6666666666666666,0.3267949819564819,0.2073210626840591,0.3314875662326813,0.3267403841018677,0.314768373966217,0.3043159544467926,0.0581845672575599
새드무비,2005-10-20,2005-10-20,코미디|드라마|로맨스,https://image.tmdb.org/t/p/original/2K7fO2JCb0n87PG1E5L09qlgjAA.jpg,1066765,13.88014219976598,C,1,True,False,False,False,2005,108,0,0.0,2005,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1.0,10,25,8.7,3,69,27.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,740,1080,0.6851851851851852,0.3706052005290985,0.2224521785974502,0.4204061031341553,0.3586263656616211,0.3016678094863891,0.1997697949409485,0.0130817121597414
남극일기,2005-05-19,2005-05-19,공포|스릴러|미스터리,https://image.tmdb.org/t/p/original/9xpN3AGaC2ZzERLT5HPpwOQRVz3.jpg,1057311,13.87124039632045,C,1,True,False,False,False,2005,114,0,0.0,2005,5,2,0,0,0,spring,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,3,3.0,10,26,10.2,3,78,34.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1142,0.7005253940455342,0.4864590764045715,0.1880407929420471,0.5148310661315918,0.4816724359989166,0.4366912543773651,0.3169327080249786,0.0301847738785421
오로라 공주,2005-10-27,2005-10-27,범죄|드라마|미스터리,https://image.tmdb.org/t/p/original/xnPRHG6KJCjOn4TV6GFkeIC8w99.jpg,946372,13.760392062076205,D,0,False,False,False,False,2005,106,0,0.0,2005,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,3.0,10,34,8.2,3,155,58.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.2479723393917083,0.3173423409461975,0.2436965852975845,0.2552463412284851,0.2217320203781128,0.2426233291625976,0.0074067528136723
왕의 남자,2005-12-29,2005-12-29,드라마|역사|스릴러,https://image.tmdb.org/t/p/original/9oucBWXrvBEelzUjPQheImlb8D1.jpg,841496,13.642937727544254,D,0,False,False,False,False,2005,119,0,0.0,2005,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,11,11.0,10,32,8.2,3,19,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1129,1693,0.6668635558180744,0.2276199012994766,0.3521724045276642,0.274847000837326,0.2111579626798629,0.1885168403387069,0.2913121879100799,0.0856501042416017
외출,2005-09-07,2005-09-07,드라마|로맨스,https://image.tmdb.org/t/p/original/l8OcqtnWUF3bbZJZLiX7sJ38PWF.jpg,809191,13.603791497919394,D,0,False,False,False,False,2005,105,0,0.0,2005,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8.0,10,24,7.7,3,10,4.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550,785,0.7006369426751592,0.5306305289268494,0.189805582165718,0.5327782034873962,0.5319086909294128,0.5184159874916077,0.2402745932340622,0.0386294966740705
파랑주의보,2005-12-22,2005-12-22,드라마|로맨스,https://image.tmdb.org/t/p/original/xXEiriyobpjWQcQuOL6mDBBJ3V6.jpg,321404,12.680457289102936,D,0,False,False,False,False,2005,95,0,0.0,2005,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3.0,10,24,7.8,2,7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,543,809,0.6711990111248455,0.6648925542831421,0.2817255854606628,0.5946569442749023,0.6929729580879211,0.7045179605484009,0.25811767578125,0.0560348463672821
괴물,2006-07-27,2006-07-27,공포|드라마|SF,https://image.tmdb.org/t/p/original/tqDQzYGi1EWHgUZY91YRSJLDJVf.jpg,13019740,16.38197730207372,S,4,True,True,True,True,2006,119,11000000,16.213405921671733,2006,7,3,1,0,0,summer,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,5.0,10,26,8.8,2,78,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2000,3000,0.6666666666666666,0.2368632704019546,0.2196335792541504,0.2490220814943313,0.2331317663192749,0.2241870760917663,0.2521178722381592,0.0105598999583159
왕의 남자,2005-12-29,2005-12-29,드라마|역사|스릴러,https://image.tmdb.org/t/p/original/9oucBWXrvBEelzUjPQheImlb8D1.jpg,11461335,16.254489841862647,S,4,True,True,True,True,2005,119,0,0.0,2005,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,11,11.0,10,32,8.2,3,19,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1129,1693,0.6668635558180744,0.2276199012994766,0.3521724045276642,0.274847000837326,0.2111579626798629,0.1885168403387069,0.2913121879100799,0.0856501042416017
타짜,2006-09-28,2006-09-28,범죄|코미디,https://image.tmdb.org/t/p/original/o1a5FULQTObsNbcgjapJtunpFzV.jpg,6847777,15.739434778053933,A,3,True,True,True,False,2006,139,0,0.0,2006,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,8,8.0,10,32,14.4,2,155,88.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1289,0.6982156710628394,0.28506600856781,0.5691038370132446,0.4313367903232574,0.2215394377708435,0.2285322695970535,0.2364999204874038,0.0318052847894164
투사부일체,2006-01-19,2006-01-19,액션|코미디|범죄,https://image.tmdb.org/t/p/original/rBnZFKZ4zsC7cB75IytqoZ05tyI.jpg,6105431,15.624689424694214,A,3,True,True,True,False,2006,124,0,0.0,2006,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,1,1.0,10,11,3.4,2,155,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1148,1723,0.6662797446314568,0.3767862319946289,0.4541585445404053,0.4622869789600372,0.3689733743667602,0.1927636861801147,0.3460816740989685,0.0242341714946889
한반도,2006-07-13,2006-07-13,미스터리|스릴러|역사,https://image.tmdb.org/t/p/original/evt7raNXRTNobsq4gXmbRAYwNyV.jpg,3880308,15.171425347603684,B,2,True,True,False,False,2006,147,0,0.0,2006,7,3,1,0,0,summer,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,4,4.0,10,14,5.8,2,155,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,773,1106,0.6989150090415913,0.4044111371040344,0.202525109052658,0.3995431959629059,0.4020401537418365,0.4293872714042663,0.3115544617176056,0.0413472623195474
미녀는 괴로워,2006-12-14,2006-12-14,드라마|코미디|로맨스,https://image.tmdb.org/t/p/original/hXadaSx1LpT7Hv5dkGWD0SX7z7R.jpg,3561866,15.085795403560807,B,2,True,True,False,False,2006,120,4000000,15.201805169084134,2006,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,8,8.0,10,22,8.0,4,78,30.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1282,0.7020280811232449,0.5003944635391235,0.6087204217910767,0.662508487701416,0.4555749595165252,0.3059818148612976,0.3015514612197876,0.047559271247123
우리들의 행복한 시간,2006-09-14,2006-09-14,드라마|로맨스,https://image.tmdb.org/t/p/original/pq0IVXJOuIGHC0AqCkqiMazevNb.jpg,3132320,14.957284821262503,B,2,True,True,False,False,2006,120,0,0.0,2006,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3.0,10,23,9.0,3,3,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1200,0.6666666666666666,0.4008408784866333,0.2779273390769958,0.4198122322559356,0.399017721414566,0.360470563173294,0.3217717707157135,0.0351871741397288
사생결단,2006-04-27,2006-04-27,액션|범죄|스릴러,https://image.tmdb.org/t/p/original/hsxx2rRLYoqlrBdze94OIQW1bAU.jpg,2104716,14.559691574255284,C,1,True,False,False,False,2006,116,0,0.0,2006,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,2,2.0,10,37,9.4,4,12,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1140,0.7017543859649122,0.3355133831501007,0.5201733112335205,0.4066948890686035,0.3166378140449524,0.2460107952356338,0.3190948069095611,0.0506585952164034
비열한 거리,2006-06-15,2006-10-17,범죄|드라마|액션,https://image.tmdb.org/t/p/original/4RoOAqRKgjvTyNDTYVpICiaAgIX.jpg,2047808,14.532280999073642,C,1,True,False,False,False,2006,141,4700000,15.363073279446223,2006,6,2,0,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,7,7.0,10,31,10.0,3,155,59.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1263,0.7125890736342043,0.3008922636508941,0.4027016162872314,0.2693940997123718,0.3121276497840881,0.3256538808345794,0.2548074722290039,0.0227158152143523
흡혈형사 나도열,2006-02-09,2006-02-09,액션|코미디|로맨스|공포|판타지,https://image.tmdb.org/t/p/original/lAy0g0JTpnc6dj9Rx98N7f7jMth.jpg,1824822,14.416993553993883,C,1,True,False,False,False,2006,110,0,0.0,2006,2,1,0,0,0,winter,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5,1,1,1.0,10,13,6.5,2,78,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,800,1200,0.6666666666666666,0.3055619597434997,0.6463249921798706,0.3800945878028869,0.2760291695594787,0.2621452212333679,0.357571542263031,0.0737726798748696
거룩한 계보,2006-10-19,2006-10-19,범죄|드라마|코미디,https://image.tmdb.org/t/p/original/gxshb0RDvgYNNtZQrhA2vrt9EWX.jpg,1744677,14.372080569370793,C,1,True,False,False,False,2006,126,4500000,15.319588176962746,2006,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,4,4.0,10,24,9.2,2,155,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1283,0.7014809041309431,0.4272820949554443,0.2316830605268478,0.4158683121204376,0.4297307729721069,0.4446094334125519,0.3458219468593597,0.0484414773296139
해바라기,2006-11-23,2006-11-23,범죄|드라마,https://image.tmdb.org/t/p/original/nMdHmxfRSzkMeAd6dUtHScMRDi6.jpg,1543429,14.249517770422019,C,1,True,False,False,False,2006,116,0,0.0,2006,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2.0,10,24,8.6,3,78,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2850,0.7017543859649122,0.341640293598175,0.602838397026062,0.4457998275756836,0.3015975058078766,0.2746352553367615,0.2654079496860504,0.0402300978925244
홀리데이,2006-01-19,2006-01-19,드라마|범죄|스릴러,https://image.tmdb.org/t/p/original/57wN7sRzdaRNxFxodygSDtS5sDu.jpg,1458896,14.193191228714053,C,1,True,False,False,False,2006,120,0,0.0,2006,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,2,2.0,10,4,2.2,1,69,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,865,1289,0.6710628394103957,0.4750287532806396,0.2954322695732116,0.4583458304405212,0.4831824004650116,0.4768009185791015,0.333939790725708,0.0520146188015527
중천,2006-12-21,2006-12-20,판타지|액션|모험,https://image.tmdb.org/t/p/original/7tU1PqZWXIyADbPEy3HuFbAXDpp.jpg,1333630,14.103415855499483,C,1,True,False,False,False,2006,102,0,0.0,2006,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1.0,10,25,5.9,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1283,0.7014809041309431,0.3283576369285583,0.2564263939857483,0.3324864208698272,0.3330517411231994,0.2933583259582519,0.2366342544555664,0.0609028106155597
짝패,2006-05-25,2006-05-25,액션|스릴러|범죄,https://image.tmdb.org/t/p/original/6WaXEpEwDMXEuPNBwJFtPPCMuqA.jpg,1196520,13.994928737367518,C,1,True,False,False,False,2006,92,2700000,14.80876270134486,2006,5,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,8,8.0,10,11,6.2,2,155,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.4898207783699035,0.0744376480579376,0.5226770639419556,0.4757141768932342,0.4762815833091736,0.4162221848964691,0.0738100875364735
데이지,2006-03-09,2006-03-09,드라마|로맨스|액션,https://image.tmdb.org/t/p/original/8ENYofdSAu4YswHMHweq8BuSvlw.jpg,1023096,13.838344859598047,C,1,True,False,False,False,2006,110,0,0.0,2006,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1.0,9,25,5.666666666666667,4,78,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,2100,0.6666666666666666,0.5574647188186646,0.2119683921337127,0.5949883460998535,0.5439212322235107,0.5287845134735107,0.4210171103477478,0.0044596273291925
야수,2006-01-12,2006-01-13,액션|범죄|스릴러,https://image.tmdb.org/t/p/original/cbEPW9aEfDAkfwgMLpn4JzqqpOL.jpg,1016152,13.831534486334126,C,1,True,False,False,False,2006,124,0,0.0,2006,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,5,5.0,10,17,8.7,2,78,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1200,0.6666666666666666,0.2820263206958771,0.2607220411300659,0.2931967973709106,0.2810539901256561,0.2577349841594696,0.3083893060684204,0.0285683003128258
싸이보그지만 괜찮아,2006-12-07,2006-12-07,드라마|코미디|로맨스,https://image.tmdb.org/t/p/original/vcNdtkQjZ91EtZyuacA27zxD29J.jpg,737165,13.510568383258446,D,0,False,False,False,False,2006,105,0,0.0,2006,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,6,6.0,10,36,6.5,2,155,81.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.5634455680847168,0.5031721591949463,0.5524815320968628,0.6040096879005432,0.3833320140838623,0.2248637527227401,0.003948645268862
